no;kdprov;kdkab;nama_perusahaan;alamat;kdprovkab;lblkab;kawasan_fasih;nama_kawasan;kawasan
3123;32;16;SELOG;JL. KAWASAN INDUSTRI TERPADU INDONESIA CHINA (KITIC) BLOK. 3A-1 ROW 32 CIKARANG PUSAT;;;;;Kawasan Industri
3124;32;16;SENXIN SEJAHTERA KONTRUKSI;KAWASAN KITIC JL. ANGGREK VII DESA NAGASARI, KEC. SERANG BARU;;;;;Kawasan Industri
3125;32;16;SHKKEVA INDONESIA,PT;JABABEKA INDUSTRIAL ESTATE PHASE 5, JL. SCIENCE TIMUR 3 NO B5B1-B5B2, JAYAMUKTI;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3126;32;16;SIM MAKMUR SENTOSA;JLN ANGGREK VII DS NAGASARI KEC AQ WSERANGBARU;;;;;Kawasan Industri
3127;32;16;SMART G.I;KAWASAN KITIC KAV. 19-8;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Terpadu Indonesia China;Kawasan Industri
3128;32;16;SOLE TECH INDONESIA, PT;JL. ALBASIA RAYA NP.10 BLOK K3;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3129;32;16;SOMIC INDONESIA. PT;DELTAMAS BLOK AA NO 23 KAWASAN GIIC;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center (GIIC);Kawasan Industri
3130;32;16;SUMBER KENCANA GEMILANG;JALAN INTI I BLOK C I , CIBATU;3216;[16] BEKASI;Kawasan Industri;Bekasi International Industrial Estate (BIIE);Kawasan Industri
3131;32;16;SUMBER MAS AUTORINDO, PT;JL. SCIENCE TIMUR 1 BLOK A-5, KAWASAN INDUSTRI JABABEKA;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3132;32;16;SUPER OPTICS JAKARTA INDONESIA;JL. TEKNO BOULEVARD BLOK DP 5A KAWASAN JABABEKA TAHAP 111 PASIR GOMBONG CIKARANG UTARA KAB. BEKASI JAWA BARAT;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3133;32;16;SUPERNOVA FLEXIBLE PACKAGING (PABRIK JABABEKA 3) PT;JABABEKA II BLOK LL NO 1;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3134;32;16;TAKAHATA INDONESIA, PT;KAWASAN INDUSTRI DELTA SILICON 6, JL. KENARI RAYA BLOK G6-01 KAV 11B-11C;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3135;32;16;TALIBAJA JOLIN ANUGRAH, PT;DELTA SILICON 2 CIKARANG JLN KARET 4 CIBATU CIKARANG SELATAN;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3136;32;16;TECHNO INDONESIA, PT;JL CEMPAKA BLOL F16 NO 30A DELTA SILICON 3,LIPPO CIKARANG;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3137;32;16;TECNO GLOW INNOVATION;JL. TEKNO INDUSTRI 2 BLOK B, PHASE 8 JABABEKA;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3138;32;16;TETRASA GEOSININDO;JALAN INTI III;;;;;Kawasan Industri
3139;32;16;THI MANDIRI INDONESIA;JALAN INTI III NO C6;3216;[16] BEKASI;Kawasan Industri;Bekasi International Industrial Estate (BIIE);Kawasan Industri
3140;32;16;TOYOTA TSUHO MECHANICAL;JLN MADURA1 BLOK 9;;;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3141;32;16;TOZO INTELLIGENT TECHNOLOGY, PT;JLN KENARI II BLOK G1B NO. 10A DELTA SILICON 5 JAYAMUKTI CIKARANG PUSAT;;;;;Kawasan Industri
3142;32;16;TRI GUNA PRAKARSA, PT;JLN KAYU MANIS 1 DELTA SILICON 3 CIKARANG SELATAN;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3143;32;16;TRIPPER;JL TIMOR BLOK E1 KAWASAN MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3144;32;16;TUBINDO ULTRA PRIMA, PT;JL. SAMSUNG 2C BLOK C1F KAWASAN INDUSTRI JABABEKA INNOVATION CIKARANG;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3145;32;16;TUGA TUNAS SELARAS, PT;DELTA COMMERCIAL PARK II, JALAN KENARI JAYA KAVLING C3 NO.2, LIPPO CIKARANG;;;;;Kawasan Industri
3146;32;16;UNITYONE PRIMA NUSANTARA;JALAN INTI I NO12 BLOK C1 CIBATU CIKARANG SELATAN;;;;;Kawasan Industri
3147;32;16;VIVERE MULTI KREASI;KAWASAN INDUSTRI HYUNDAI, JL. INTI NO.RAYA BL C-1/3-A, CIBATU, CIKARANG SELATAN;;;;;Kawasan Industri
3148;32;16;WAHANA PENDAWA BAKTI, PT;PT KOMATSU UNDERCARRIAGE INDONESIA, CIKARANG INDUSCIK;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3149;32;16;WEBUS PACKING INDONESIA, PT;KAWASAN INDUSTRI JABABEKA III, JL. TEKNO RAYA BLOK D1-A;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3150;32;16;WELLGAIN BATTERY TECHNOLOGY;;;;;;Kawasan Industri
3151;32;16;WINIHARTO, PT;JL.TREMBESI BLOK F6 NO.1C DELTA SILICON 2;;;;;Kawasan Industri
3152;32;16;WIRA UTAMA KREASINDO, PT;JABABEKA II H BLOK CC-18H;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3153;32;16;YASULOR INDONESIA,PT(L'OREAL INDONESIA PLANT);JL. JABABEKA 1V BLOK V 10-33 DAN 44-63;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3154;32;16;YETECH MALINDO, PT;JL.CENDANA RAYA BLOK F10-9A DELTA SILICON 3;;;;;Kawasan Industri
3155;32;16;YIJIN,PT;CICAU;;;;;Kawasan Industri
3156;32;16;SELATOX BIO PHARMA;JABABEKA PHASE 5, JALAN SCIENCE TIMUR 1 BLOK A5D.7;;;;;Kawasan Industri
3157;32;16;HENSEL ELEKTRIK INDONESIA;KAWASAN INDUSTRI DELTA SILICON VIII, JL. ALBASIA RAYA BLOK K 8 NO 6 BA, LIPPO CIKARANG KABUPATEN BEKASI;;;;;Kawasan Industri
3158;32;16;G & B INDONESIA;KAWASAN INDUSTRI JABABEKA III BLOK B 21;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3159;32;16;INDO PRESISI ENGINEERING;KAWASAN INDUSTRI JABABEKA SEGITIGA EMAS BLOK B NO 3B;;;;;Kawasan Industri
3160;32;16;UNITED STEEL CENTER INDONESIA, PT;KAWASAN INDUSTRI MM2100, JL. JAWA BLOK H-8 GANDA MEKAR, CIKARANG BARAT-BEKASI;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3161;32;16;ASKARA SATYA ABADI;JL. ALBASIA RAYA BLOK K3-09 DELTA SILICON 8 KAWASAN INDUSTRI LIPPO CIKARANG DESA CICAU KEC. CIKARANG PUSAT KAB. BEKASI;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3162;32;16;HIGHLY MARELLI APM INDONESIA;JALAN KENARI I BLOK G2 NO. 2 &AMP 3, KAWASAN INDUSTRI DELTA SILICON 5;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3163;32;16;KONET TECH UTAMA;KAWASAN INDUSTRI JABABEKA TAHAP II BLOK MM NO. 6;;;;;Kawasan Industri
3164;32;16;DAWEY ETECH INDONESIA;KAWASAN INDUSTRI TERPADU INDONESIA CHINA (KITIC), KAVELING NO.49, LANTAI 4, RUANG 101, DESA/KELU;;;;;Kawasan Industri
3165;32;16;DHARMA CONTROLCABLE INDONESIA;JL. TECHNO INDUSTRI 1 BLOK A3A;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3166;32;16;FUJI TA NAYOTTAMA;KAWASAN INDUSTRI DAN PERGUDANGAN MARUNDA CENTER BLOK A4 NO. 23A JL. MARUNDA MAKMUR;;;;;Kawasan Industri
3167;32;16;OCWSB PRATAMA INDONESIA;JALAN SELAYAR VI BLOK K21 KAWASAN INDUSTRI MM2100 DESA TELAJUNG KECAMATAN CIKARANG BARAT;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3168;32;16;PIAGGIO INDONESIA INDUSTRIAL;KAWASAN INDUSTRI JABABEKA JL.TEKNO INDUSTRI 1 BLOK A.3, PHASE 8;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3169;32;16;MULTI CITRA RASA;JALAN SERUI BLOK AE1-3 KAWASAN INDUSTRI MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3170;32;16;CIPTA KOMPUTER NUSANTARA;KAWASAN INDUSTRI MM 2100, JL. IRIAN XI BLOK LL 8-2;;;;;Kawasan Industri
3171;32;16;PT. TECH ENERGY INDONESIA;JL. TEKNO BOULEVARD BLOK A3 NO.1 KAWASAN INDUSTRI JABABEKA PHASE 3;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3172;32;16;FANS INDUSTRY INDONESIA;KAWASAN INDUSTRI JABABEKA 1, JALAN JABABEKA V, BLOK I/3;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3173;32;16;SHUANGHUI POWER INDONESIA;KAWASAN INDUSTRI TERPADU INDONESIA CHINA (KITIC) KAV. 38 DS NAGASARI KEC SERANG BARU KAB BEKASI;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Terpadu Indonesia China;Kawasan Industri
3174;32;16;PT CAHAYA KALBAR, PABRIK CIKARANG;KAWASAN INDUSTRI JABABEKA II - CIKARANG, JL. INDUSTRI SELATAN III BLOK GG NO. 1 KAWASAN INDUSTRI JABABEKA, DESA PASIR SARI, KECAMATAN CIKARANG SELATAN KABUPATEN BEKASI 17550;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3175;32;16;UNILEVER INDONESIA TBK, PT CABANG 2 DIV ICE CREAM WALLS;JL. JABABEKA IX KAWASAN INDUSTRI JABABEKA TAHAP I BL C/9-10;;;;;Kawasan Industri
3176;32;16;BEKASI POWER;PASIR GOMBONG KEC CIKARANG UTARA BEKASI;;;;;Kawasan Industri
3177;32;16;DHARMA POLIPLAST, PT;JL MERANTI 1 BLOK1 C1 NO 10;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3178;32;16;PT. BEKASI SURYA PRATAMA;KAWASAN MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3179;32;16;DUTA WIRA UTAMA,PT;GREENLAND BLOK AB NO 45;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center 2 (GIIC 2);Kawasan Industri
3180;32;16;YAMAHA MOTOR MOLD INDONESIA, PT;JL. IRIAN BLOK QQ-3, KAWASAN INDUSTRI MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3181;32;16;MARUHACHI INDONESIA, PT;EJIP INDUSTRIAL PARK PLOT 7F-1;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3182;32;16;PT DIAMOND COLD STORAGE;JALAN HALMAHERA BLOK EE-2 KAWASAN MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3183;32;16;NURMAN MITRA SENTOSA, PT;JL. INDUSTRI SELAN 6 KAWASAN INDUSTRI JABABEKA II;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3184;32;16;ADYAWINSA DINAMIKA, PT;JL. JABABEKA IV BLOK V NO 81B 170 KAWASAN INDUSTRI JABABEK;;;;;Kawasan Industri
3185;32;16;NIHON CHEMICAL INDONESIA, PT;JL. IRIAN II FF NO. 4;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3186;32;16;MUHTOMAS,PT;JL. JABABEKA 2 NO.21- 22, RT.5/RW.4, PASIRGOMBONG, KEC. CIKARANG UTARA, KABUPATEN BEKASI, JAWA BARAT 17530;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3187;32;16;KOSTEC INDONESIA, PT;JL. JABABEKA XI BLOK K NO.4D,;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3188;32;16;PRASTIWAHYU TRIMITRA ENGINEERING, PT;KAWASAN INDUSTRI JABABEKA II KAV. KK 3B, JL. INDUSTRI SELATAN IB, JABAB;;;;;Kawasan Industri
3189;32;16;SAMUDRA OCEAN PERKASA INDONESIA, PT;KAWASAN INDUSTRI JABABEKA 1, JL. JABABEKA XI BLOK K NO. 4E;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3190;32;16;YASUFUKU INDONESIA, PT;JL. JABABEKA VII BLOK K 7C, KAWASAN INDUSTRI JABABEKA I;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3191;32;16;MULIA BOGA RAYA PT;JL INTI II BLOK C7 NO 5A;3216;[16] BEKASI;Kawasan Industri;Bekasi International Industrial Estate (BIIE);Kawasan Industri
3192;32;16;PT. TOYOTA BOSHOKU DEVICE INDONESIA;KAWASAN GIIC BLOK AA NO 18;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center (GIIC);Kawasan Industri
3193;32;16;ISKW JAVA INDONESIA PT;G II C BLOK AA NO 6;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center (GIIC);Kawasan Industri
3194;32;16;CHEMOKO EKA PERKASA, PT;KAWASAN INDUSTRI JABABEKA, JL. JABABEKA XIV SFB BLOK J11 H;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3195;32;16;PT PLATECH INDONESIA;JL. JABABEKA XIV NO.11, HARJA MEKAR, KEC. CIKARANG UTARA, KABUPATEN BEKASI, JAWA BARAT 17530;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3196;32;16;PT MEGA KEMI RAYA;JL. JABABEKA XIV NO.11J BLOK J, HARJA MEKAR, KEC. CIKARANG UTARA, KABUPATEN BEKASI, JAWA BARAT 17530;;;;;Kawasan Industri
3197;32;16;DELTA DJAKARTA BEER, PT;JL. INSPEKSI TARUM BARAT;;;;;Kawasan Industri
3198;32;16;CAHAYA PRIMA SENTOSA, PT;KAW.IND.LIPPO CIKARANG BLOK C1 -19, DIAMOND TECHNO PARK;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3199;32;16;YAZUHO AUTO, PT;JL JABABEKA 14 BLOK J NO 10 G;;;;;Kawasan Industri
3200;32;16;FANUC INDONESIA;JL JABABEKA KECAMATAN CIKARANG UTARA;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3201;32;16;SURYA SARANA DINAMIKA, PT;DELTA COMMERCIAL PARK 1, JL. KENARI RAYA NO.6 BLOK A, CIBATU, CIKARANG SEL., KABUPATEN BEKASI, JAWA BARAT 17530;;;;;Kawasan Industri
3202;32;16;KYOSHA INDONESIA, PT;JL PALEM 2 BLOK DS NO 12 LIPPO;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3203;32;16;KANEPACKAGE INDONESIA, PT;CIBATU;;;;;Kawasan Industri
3204;32;16;UNITED GRAPHIC INTERNASIONAL,PT;JL KARET 1 BLOK H NO 2A BATIK LIPPO;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3205;32;16;PT. MEGALOPOLIS MANUNGGAL IND. DEV. (#45);JL. SUMATERA BLOK C, MM2100 INDUSTRIAL TOWN, CIKARANG BARAT, BEKASI;;;;;Kawasan Industri
3206;32;16;OSG INDONESIA, PT;JL. JABABEKA 1X KAV E 18 D;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3207;32;16;CIKARANG LISTRINDO;JABABEKA;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3208;32;16;ELEKTRINDO INTI DINAMIKA, PT;RUKO DELTA NIAGA JL.WARU BLOK C NO.7 DELTA SILICON LL;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3209;32;16;LA INNOMATION ENGINEERING, PT;JL GAHARU BLOK F2 NO 10I DELTA SILICON II CICAU CIKARANG PUSAT;3216;[16] BEKASI;Kawasan Industri;Bekasi International Industrial Estate (BIIE);Kawasan Industri
3210;32;16;TRIMITRA CIKARANG, PT;JL WARU BLOK F2 NO 6, KAWASAN DELTA SILICON 2;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3211;32;16;PT. SEFAS PELINDOTAMA;KAWASAN MARUNDA CENTER BLOK P;;;;;Kawasan Industri
3212;32;16;PAHALA BAHARI NUSANTARA, PT;KAWASAN INDUSTRI KARYADEKA PANCAMURNI KAV B1 - B3;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Terpadu Cikaopark;Kawasan Industri
3213;32;16;OERLIKON BALZERS INDONESIA, PT;KAWASAN DELTA SILICON II, JL. GAHARU BLOK F5 NO.10A;;;;;Kawasan Industri
3214;32;16;VALVE AUTOMATION INDONESIA, PT;DELTA SILICON 3 INDUSTRIAL PARK JALAN CEMPAKA BLOK F-15 NO.8 LIPPO, CIBATU, CIKARANG SEL., KABUPATEN BEKASI, JAWA BARAT;;;;;Kawasan Industri
3215;32;16;SARANA UNGGUL PRATAMA, PT;JLN GAHARU BLOK F2 NO9 DELTA SILICON II INDUSTRIAL PARK LIPPO CIKARANG;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3216;32;16;TOYOPLAST MANUFACTURING;JLN TRUMBESI NO 9 BLOK F5;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3217;32;16;ORIENTAL ELECTRONICS , PT;JL. INTI RAYA III KAWASAN HYUNDAI C6 NO. 12A;;;;;Kawasan Industri
3218;32;16;MYOUNG MOON INDONESIA, PT;KAWASAN DELTA SILICON II JL KRANJI PLOT F 12-7LC;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3219;32;16;LEOCO INDONESIA;DELTA SILICON 2 INDUSTRIAL ESTATE BLOCK F12 NO. 12, JALAN KRANJI, LIPPO, CIBATU, CIKARANG SELATAN;;;;;Kawasan Industri
3220;32;16;CANDI GASINDO UTAMA;JL. INTI III NO. 11 BLOK C6 KAWASAN BIIE CIBATU CIKARANG SELATAN. BEKASI;;;;;Kawasan Industri
3221;32;16;SUZUKI INDOMOBIL MOTOR, PT;KAWASAN INDUSTRI GIIC BLOK AC NO.01 KOTA DELTAMAS CIKARANG PUSAT 17350;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center (GIIC);Kawasan Industri
3222;32;16;THREE STAR INDONESIA, PT;JL INTI I BLOK C2 NO 3A;3216;[16] BEKASI;Kawasan Industri;Bekasi International Industrial Estate (BIIE);Kawasan Industri
3223;32;16;PT TOA SALVA INDUSTRI;BIIE BLOK C2 KAV 7 9;3216;[16] BEKASI;Kawasan Industri;Lippo Cikarang Industrial Park;Kawasan Industri
3224;32;16;HANKEN INDONESIA, PT;KAWASAN MM2100 BLOK DD 8;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3225;32;16;MITRA MAKMUR GEMILANG, PT;JL. JABABEKA XVII BLOK 4;;;;;Kawasan Industri
3226;32;16;UNILEVER INDONESIA TBK, PT DIV RINSO;JL. RAYA JABABEKA II BL O/1-3 KAWASAN INDUSTRI JABABEKA I;;;;;Kawasan Industri
3227;32;16;NUSA TOYOTESTU CORP, PT;JL. BALI I BLOK J-12 KAWASAN INDUSTRI MM 2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3228;32;16;ABB SAKTI INDUSTRI, PT;JL. HALMAHERA BLOK DD NO. 11;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3229;32;16;KANSAI PAINT INDONESIA, PT;BLOK DD 6&7 MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3230;32;16;PT. SANKEI GOHSYU INDUSTRIES;KAWASAN INDUSTRI MM2100 BLOK DD 1;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3231;32;16;NUSAHADI CITRA HARMONIS, PT;BLOK DD 4 KAWASAN INDUSTRI MM 2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3232;32;16;MACHINING MANDIRI PRATAMA, PT;JL.JABABEKA XVIIB BLOK U NO 35;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3233;32;16;SARI ROTI, PT;JL. JABABEKA VII BLOK U NO 33;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3234;32;16;NS BLUESCOPE LYSAGHT INDONESIA, PT;JL. IRIAN BLOK DD/2 KAWASAN MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3235;32;16;DAWEE PRINTING INDONESIA, PT;JL. JABABEKA IV BLOK C 2 F KAWASAN INDUSTRI JABABEKA I;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3236;32;16;WIJAYA STEELINDO, PT;JL. JABABEKA XVIID NO 31D;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3237;32;16;TRI WALL INDONESIA, PT;KAWASAN INDUSTRI TERPADU INDONESIA-CHINA (KITIC), KAV 48;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center (GIIC);Kawasan Industri
3238;32;16;PT. ISEWAN INDONESIA;KAWASAN GIIC BLOK AA NO 26 DELTAMAS CIKARANG PUSAT;3216;[16] BEKASI;Kawasan Industri;Greenland International Industrial Center (GIIC);Kawasan Industri
3239;32;16;ULTRATREND BIOTECH INDONESIA, PT;JL. JABABEKA IVD BLOK V NO. 82;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3240;32;16;SANKYO INDONESIA.PT;JL LOMBOK BLOK N 12A KAWASAN MM2100;;;;;Kawasan Industri
3241;32;16;YAMADA INDONESIA PT;JL LOMBOK 2 BLOK N 12-2 KAWASAN MM2100;;;;;Kawasan Industri
3242;32;16;SUGITY CREATIVES PT;BLOK J NO17-20;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3243;32;16;PT. URC INDONESIA;KAWASAN MM2100 JL. SULAWESI BLOK M-27, KEC. CIKARANG BARAT, KAB. BEKASI;;;;;Kawasan Industri
3244;32;16;PT. YUSEN LOGISTICS SOLUTIONS INDONESIA;MM2100, BLOK EE-4, JL. IRIAN 1, KEC. CIKARANG BARAT, KAB. BEKASI;;;;;Kawasan Industri
3245;32;16;PT HOGY INDONESIA;KAWASAN INDUSTRI MM2100 TOWN EPZ BLOK M 3-1 CIKARANG BARAT;;;;;Kawasan Industri
3246;32;16;FRAMAS INDONESIA, PT;KAWASAN INDUSTRI MM 2100 JL. SULAWESI IV NO 33-34;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3247;32;16;ADVANCE STABILINDO INDUSTRY, PT;JL. SULAWESI III BLOK M29 KAWASAN INDUSTRI MM 2100;;;;;Kawasan Industri
3248;32;16;PT. KOTERA INDONESIA;MM2100 INDUSTRIAL TOWN, EPZ N-12-1, JL. LOMBOK 1, CIKARANG BARAT, BEKASI-17530, INDONESIA;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3249;32;16;AKS PRECISION BALL INDONESIA, PT;KAWASAN INDUSTRI MM2100 JL LOMBOK BLOK N 8-11;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3250;32;16;PT EMBLEM ASIA;MM2100 INDUSTRIAL ESTATE, JL. BALI I;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3251;32;16;PANASONIC HEALTYCARE, PT / PT PHC INDONESIA;JL. LOMBOK 2, BLOK O 1 KAWASAN INDUSTRI MM21OO;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3252;32;16;PT. KOYORAD JAYA INDONESIA;JL LOMBOK BLOK N-4-7 KAWASAN INDUSTRI MM2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3253;32;16;UNILEVER INDONESIA TBK;JL. JABABEKA XI BLOK L1-2 JABABEKA 17;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3254;32;16;CITRA PLASTIK MAKMUR;JL JABABEKA XIV A BLOK J4F KAWASAN INDUSTRI JABABEKA I, KAB. BEKASI, PROVINSI JAWA BARAT KODE POS: 17530;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3255;32;16;BYIUNG HWA INDONESIA;JABABEKA VI BLOK J NO 4;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3256;32;16;FERRON PAR PHARMACEUTICALS, PT;JL JABABEKA VI BLOK J NO 3;3216;[16] BEKASI;Kawasan Industri;Kawasan Industri Jababeka;Kawasan Industri
3257;32;16;PT. GS ELECTECH INDONESIA;;;;;;Kawasan Industri
3258;32;16;PT. HALDIN PACIFIC SEMESTA;JL JABABEKA IV BLOK C 3A;;;;;Kawasan Industri
3259;32;16;TD. AUTOMOTIVE COMPRESSOR INDONESIA, PT;JL. SELAYAR 4 BLOK L3, DESA CIKEDOKAN, KAWASAN INDUSTRI MM;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3260;32;16;PT SUNSTAR ENGINEERING INDONESIA;KAWASAN MM2100 INDUSTRIAL TOWN BLOK I-2/1;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3261;32;16;PT NOK INDONESIA;KAWASAN INDUSTRI MM2100, JL SULAWESI II BLOK F3 DAN F4, GANDAMEKAR CIKARANG BARAT;;;;;Kawasan Industri
3262;32;16;PT PARAMOUNT BED INDONESIA;BLOK M1-1 CIBITUNG KAWASAN INDUSTRI MM 2100;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3263;32;16;LOTTE INDONESIA, PT;MM2100 INDUSTRIAL TOWN, BLOK E-3;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
3264;32;16;PT OHTOMI;INDUSTRIAL TOWN MM2100 JL. KALIMANTAN BLOK F.8 CIBITUNG, GANDAMEKAR, KEC. CIKARANG BAR., KABUPATEN BEKASI, JAWA BARAT 17530;3216;[16] BEKASI;Kawasan Industri;MM2100 Industrial Town;Kawasan Industri
